/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00023.png;[[0.45142078 0.2770814  0.46458286 0.28296527] [0.567715   0.48889285 0.58580947 0.49648952] [0.5780266  0.49059957 0.5892973  0.49546713] [0.55633503 0.48854902 0.5668426  0.49276945] [0.45017582 0.2851729  0.47280058 0.29334024]];[0.01690168 0.00859129 0.00657411 0.00543692 0.00416912];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00024.png;[[0.451382   0.27712062 0.46493688 0.2832333 ] [0.4495803  0.2705414  0.4712639  0.27877298] [0.44910833 0.28490564 0.47254044 0.2933654 ] [0.50872463 0.4538058  0.5216942  0.45876825] [0.5792243  0.49079412 0.59031075 0.49559796]];[0.02238211 0.00486463 0.00486455 0.00250597 0.00236308];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00025.png;[[0.45178357 0.27693662 0.46490547 0.28274956] [0.5668063  0.48926666 0.5851368  0.4968284 ] [0.45105007 0.2852443  0.47344404 0.29310495] [0.45131943 0.2706784  0.4721285  0.27860028] [0.57868713 0.49084058 0.58980626 0.4955891 ]];[0.01394881 0.00458666 0.00434325 0.00389278 0.00338794];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00026.png;[[0.45011944 0.27670354 0.4632402  0.28241545] [0.44989613 0.2705809  0.47161427 0.27868783] [0.57881063 0.49125615 0.5897253  0.49601403] [0.5555561  0.48920423 0.5656243  0.49338692] [0.44665644 0.24999471 0.46154234 0.25487664]];[0.00544132 0.00210951 0.00206627 0.00186316 0.00177594];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00027.png;[[0.45049137 0.27686983 0.4638261  0.28262615] [0.5693173  0.48931414 0.58661515 0.49661052] [0.57920015 0.49073446 0.5900333  0.49542278] [0.55681896 0.4887307  0.5668324  0.49292704] [0.44964615 0.27057186 0.4712807  0.27874026]];[0.00750019 0.00670544 0.00546048 0.00439628 0.00295658];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00028.png;[[0.56969136 0.48925143 0.58692676 0.49637455] [0.45104346 0.2769767  0.4640915  0.28273177] [0.57869685 0.4907127  0.5895818  0.49536282] [0.5563229  0.48845825 0.5665321  0.49270907] [0.45081568 0.28550434 0.473097   0.29328835]];[0.00761608 0.00745534 0.00643299 0.00453727 0.00305771];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00029.png;[[0.45201498 0.27697715 0.4647814  0.2825469 ] [0.5700521  0.48915356 0.58727854 0.4962651 ] [0.58019876 0.4907853  0.59123033 0.4954338 ] [0.5580153  0.48904288 0.5682839  0.49328607] [0.45075288 0.27074373 0.47154447 0.27871025]];[0.00942338 0.0073613  0.00605168 0.00506687 0.00352833];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00030.png;[[0.45225647 0.277404   0.4651548  0.28281015] [0.56891614 0.48934805 0.5866332  0.4967081 ] [0.57876354 0.49084634 0.5898496  0.49558824] [0.5569658  0.48894712 0.56715417 0.49315682] [0.45168814 0.27096558 0.47199854 0.27865213]];[0.00745088 0.00525724 0.00423338 0.00370731 0.00266814];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00031.png;[[0.45284733 0.27684078 0.46592706 0.2828854 ] [0.5546609  0.5715576  0.57685834 0.58331436] [0.4520985  0.2852976  0.4739441  0.29328623] [0.5561371 0.5665399 0.5865992 0.5773686] [0.4519216  0.27066174 0.4721924  0.2786682 ]];[0.02238674 0.01696521 0.00910033 0.00633779 0.00629866];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00032.png;[[0.45260492 0.27632347 0.46577188 0.28229496] [0.568914   0.48909658 0.5864176  0.49614537] [0.45124727 0.28504035 0.473948   0.29317692] [0.55829173 0.4887896  0.56856096 0.49296823] [0.45155424 0.27066165 0.47215998 0.27870083]];[0.01392602 0.00665671 0.00575276 0.00533319 0.00507838];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00033.png;[[0.45196682 0.27649918 0.46517244 0.28245345] [0.57581913 0.56896466 0.59761566 0.5809116 ] [0.56954366 0.48914853 0.5869346  0.49630508] [0.57934713 0.49084258 0.5902216  0.49550444] [0.55784684 0.48896545 0.5681267  0.4932081 ]];[0.01358692 0.00986581 0.0068903  0.00540709 0.00512085];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00034.png;[[0.4523378  0.27627602 0.46558794 0.28228197] [0.56902874 0.48872104 0.5862673  0.49573335] [0.5580902  0.48863754 0.56842995 0.49284336] [0.57821    0.4903387  0.5891707  0.49496254] [0.45125267 0.2705684  0.47213316 0.27869073]];[0.01904547 0.00958023 0.00797297 0.00737897 0.00630846];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00035.png;[[0.4515038  0.27616432 0.4650319  0.28245464] [0.5698671  0.4889739  0.5868536  0.49591544] [0.57845044 0.4903084  0.5892766  0.4949054 ] [0.45015764 0.2847838  0.47312742 0.29323295] [0.55874646 0.48834226 0.5689152  0.4926702 ]];[0.02446911 0.00979702 0.00853934 0.00774965 0.00753727];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00036.png;[[0.45145765 0.27641127 0.46489802 0.28255478] [0.5695546  0.48873797 0.58660644 0.4957973 ] [0.57772416 0.49027407 0.58869344 0.49490082] [0.55745476 0.48802722 0.5676396  0.49233395] [0.45105416 0.2849978  0.4734709  0.29323837]];[0.02040737 0.01172107 0.00953954 0.0091206  0.00771647];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00037.png;[[0.4525165  0.27671006 0.4656376  0.2828631 ] [0.45219195 0.28520575 0.47391197 0.29319605] [0.45159802 0.2706752  0.4720751  0.27886084] [0.5675339  0.4891283  0.58579946 0.4965412 ] [0.4511101  0.2889878  0.4656231  0.29523388]];[0.02406153 0.00977141 0.00621715 0.00511703 0.00422178];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00038.png;[[0.45168447 0.27604374 0.46495444 0.28230825] [0.56887573 0.48885277 0.5862401  0.49607   ] [0.5770222 0.4902543 0.5878963 0.4949548] [0.45137724 0.28509906 0.4735843  0.2932351 ] [0.55746657 0.4882887  0.5678304  0.49274898]];[0.01491651 0.01042292 0.00953424 0.00880263 0.00776764];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00039.png;[[0.45282432 0.2762699  0.46624094 0.28254068] [0.56872785 0.48917815 0.5862753  0.49646875] [0.5584283  0.48827684 0.56880397 0.49267465] [0.45055354 0.2849955  0.47350243 0.29329163] [0.5783662  0.4902619  0.5894352  0.49500108]];[0.0134833  0.0069832  0.00600454 0.00599227 0.00595196];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00040.png;[[0.4518863  0.27624568 0.4657258  0.28260586] [0.5696604  0.48907268 0.58688015 0.49630094] [0.5790731 0.4905277 0.5900491 0.4952489] [0.55879354 0.48853302 0.56904143 0.49295658] [0.45026192 0.2849835  0.4737132  0.2932339 ]];[0.01434695 0.00891703 0.00782649 0.00682425 0.00523727];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00041.png;[[0.45261204 0.27669725 0.46586248 0.2828237 ] [0.5675341 0.4889603 0.5858324 0.4963822] [0.66351676 0.57723296 0.6798002  0.58508146] [0.578915   0.49007493 0.5901378  0.49484754] [0.55746186 0.48779726 0.568114   0.49218065]];[0.02069122 0.00826993 0.00729856 0.00708863 0.00682838];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00042.png;[[0.6711948 0.5784817 0.6882709 0.5860367] [0.67947    0.5747057  0.69306964 0.5818608 ] [0.4523162  0.27629313 0.46579087 0.28252205] [0.56925374 0.48892295 0.58629733 0.49609983] [0.57808137 0.49008995 0.589106   0.49483716]];[0.05161562 0.0368021  0.01742449 0.01529428 0.01323305];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00043.png;[[0.6878259 0.5745356 0.7017763 0.5819423] [0.4528141  0.27598155 0.46608767 0.28217053] [0.6740246  0.56788033 0.7007438  0.5790884 ] [0.451431   0.27039027 0.4721072  0.27872145] [0.56802326 0.48932827 0.5860139  0.49670637]];[0.04667656 0.02981232 0.01554676 0.01291978 0.00719158];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00044.png;[[0.45292118 0.2757673  0.46617705 0.2821385 ] [0.4517047  0.27009374 0.47184685 0.27854103] [0.56847656 0.48907524 0.5862944  0.49649447] [0.5775437  0.49036634 0.5887702  0.49516147] [0.6968339  0.57416856 0.7107095  0.5807508 ]];[0.03399294 0.01917997 0.00993364 0.00877449 0.00788331];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00045.png;[[0.7046558  0.56831515 0.7298639  0.5789834 ] [0.7101572  0.57218266 0.7255498  0.5801233 ] [0.45212296 0.27557945 0.46578994 0.28216726] [0.45120874 0.27008772 0.4719872  0.27886343] [0.72325736 0.56571937 0.74526155 0.5768733 ]];[0.06210918 0.05128229 0.0330359  0.01844775 0.01108261];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00046.png;[[0.72442824 0.5708769  0.7422663  0.57911474] [0.7266975  0.5733805  0.74189746 0.58088386] [0.73139197 0.5677718  0.751399   0.57706535] [0.45317826 0.27598622 0.4668233  0.28237912] [0.7289923  0.5643675  0.74390537 0.57067794]];[0.3187792  0.1747197  0.15893777 0.03064679 0.01736976];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00047.png;[[0.4528371  0.2760323  0.46661186 0.28249255] [0.45052493 0.26991507 0.4715568  0.278621  ] [0.5689022  0.48883894 0.5862867  0.49604687] [0.57707584 0.48994052 0.58840287 0.4947064 ] [0.55767566 0.48776764 0.5683139  0.4922495 ]];[0.03570667 0.01684458 0.01281519 0.01130112 0.01079359];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00048.png;[[0.45234436 0.27609864 0.46596232 0.28250405] [0.5694377  0.48871484 0.58662397 0.4960371 ] [0.450657   0.26999766 0.4716691  0.27870113] [0.55797815 0.4882036  0.5684935  0.49265593] [0.57730484 0.49016243 0.5887093  0.49503034]];[0.03876536 0.01619078 0.0155474  0.01422701 0.01367849];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00049.png;[[0.45350176 0.27558568 0.4673223  0.28221807] [0.4516805  0.26993772 0.47224617 0.2787635 ] [0.55692047 0.4879109  0.5672046  0.4924563 ] [0.56938386 0.48842224 0.5863583  0.4957879 ] [0.5759357  0.49020624 0.58718413 0.49505693]];[0.04454399 0.0269375  0.02253714 0.0215461  0.01764129];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00050.png;[[0.45363072 0.2756486  0.4673721  0.28213602] [0.4520448 0.2700407 0.4726501 0.2785871] [0.5698244  0.48873758 0.5871125  0.49604982] [0.5575151 0.4878672 0.5680345 0.492341 ] [0.5766531  0.49019498 0.5880013  0.49501967]];[0.02735678 0.01810584 0.01687554 0.01616738 0.01480578];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00051.png;[[0.45354912 0.27543533 0.4675938  0.28200227] [0.45167977 0.27003232 0.4726177  0.27858177] [0.70112246 0.57150435 0.71841043 0.57864845] [0.69424504 0.5712067  0.7120793  0.5789859 ] [0.6910902  0.5670874  0.7226318  0.57775676]];[0.02046738 0.01519049 0.01275497 0.0094275  0.00814267];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00052.png;[[0.45339903 0.27567667 0.46719053 0.28221864] [0.45200226 0.270182   0.47220278 0.2787618 ] [0.56845784 0.4891298  0.58630955 0.4966133 ] [0.57797873 0.49029836 0.5894122  0.4951546 ] [0.55627185 0.487898   0.56689644 0.49226755]];[0.03169218 0.01894389 0.00788575 0.00668629 0.00587206];[1. 1. 1. 1. 1.];[100.]
/home/mueller/code/python/Anwendungspraktikum/Videos/GoPro/GoProFrames/2_image_GP_00053.png;[[0.45253515 0.27518174 0.4665493  0.28183076] [0.66868544 0.5753681  0.68776095 0.5837403 ] [0.45140973 0.27001512 0.4724343  0.27873737] [0.6652203 0.5664357 0.6965244 0.5776117] [0.56816953 0.48942113 0.5860998  0.4967568 ]];[0.02489381 0.01696984 0.01455286 0.01234403 0.00789598];[1. 1. 1. 1. 1.];[100.]
